timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1546056269926,4,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,404,Not Found,Thread Group 1-5,text,false,,5638,467,10,10,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,4,0,1
1546056262604,4533,Test,,"Number of samples in transaction : 5, number of failing samples : 5",Thread Group 1-5,,false,,384692,12284,10,10,null,26,2793,4016
1546056268082,2005,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort?transport=webSockets&connectionToken=AQAAANCMnd8BFdERjHoAwE%2FCl%2BsBAAAAxjzWcLo0lUGw9PxkRdhOIgAAAAACAAAAAAAQZgAAAAEAACAAAADdX51EVy%2Bmxnxmge%2F2HSgVP1uGx7Tm67CHspnm%2FVtDxgAAAAAOgAAAAAIAACAAAAAX0FyER3%2BcujfmXOMYoG4v1yymndebhDUk7DsArXD69zAAAACJV%2F1yxzf25jG8B6UpIgw2wW4OzTBtIn0di3NmUrlyskldkmRnvnvQQ4hdQflQEZlAAAAAcMrFVaX2we85LDNaD%2FrDQ3c2m%2BXnEAIM%2BgnX0q%2F%2FFf%2BY5gFSZT783cXfKoUC%2F4ltVUG%2BHEQs7BZO5tZCOF1NJw%3D%3D&requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2FinvestmentAccount&browserName=Chrome,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-3,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort,0,0,2005
1546056268173,2008,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort?transport=webSockets&connectionToken=AQAAANCMnd8BFdERjHoAwE%2FCl%2BsBAAAAxjzWcLo0lUGw9PxkRdhOIgAAAAACAAAAAAAQZgAAAAEAACAAAADdX51EVy%2Bmxnxmge%2F2HSgVP1uGx7Tm67CHspnm%2FVtDxgAAAAAOgAAAAAIAACAAAAAX0FyER3%2BcujfmXOMYoG4v1yymndebhDUk7DsArXD69zAAAACJV%2F1yxzf25jG8B6UpIgw2wW4OzTBtIn0di3NmUrlyskldkmRnvnvQQ4hdQflQEZlAAAAAcMrFVaX2we85LDNaD%2FrDQ3c2m%2BXnEAIM%2BgnX0q%2F%2FFf%2BY5gFSZT783cXfKoUC%2F4ltVUG%2BHEQs7BZO5tZCOF1NJw%3D%3D&requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2FinvestmentAccount&browserName=Chrome,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-7,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort,0,0,2008
1546056270306,9,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,404,Not Found,Thread Group 1-10,text,false,,5638,467,10,10,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,9,0,2
1546056262525,4999,Test,,"Number of samples in transaction : 5, number of failing samples : 5",Thread Group 1-10,,false,,384693,12284,10,10,null,43,2792,4016
1546056269931,748,http://localhost:33143/Portfolio/Investmentpick,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-5,text,false,,307391,6452,10,10,http://localhost:33143/Portfolio/shareperchase,19,0,0
1546056269931,19,http://localhost:33143/Portfolio/Investmentpick-0,302,Found,Thread Group 1-5,text,true,,925,878,10,10,http://localhost:33143/Portfolio/Investmentpick,19,0,0
1546056269950,5,http://localhost:33143/Portfolio/Investmentpick-1,200,OK,Thread Group 1-5,text,true,,3196,552,10,10,http://localhost:33143/Portfolio/shareperchase,5,0,0
1546056269957,8,http://localhost:33143/Portfolio/Investmentpick-2,200,OK,Thread Group 1-5,text,true,,28148,546,10,10,http://localhost:33143/css/bootstrap.css,7,0,0
1546056269957,5,http://localhost:33143/Portfolio/Investmentpick-3,200,OK,Thread Group 1-5,text,true,,1521,552,10,10,http://localhost:33143/css/modern-business.css,5,0,0
1546056269957,4,http://localhost:33143/Portfolio/Investmentpick-4,200,OK,Thread Group 1-5,text,true,,94593,557,10,10,http://localhost:33143/Scripts/jquery-1.10.2.min.js,4,0,0
1546056269957,7,http://localhost:33143/Portfolio/Investmentpick-5,200,OK,Thread Group 1-5,text,true,,22319,559,10,10,http://localhost:33143/Scripts/jquery.validate.min.js,7,0,1
1546056269957,7,http://localhost:33143/Portfolio/Investmentpick-6,200,OK,Thread Group 1-5,text,true,,6172,571,10,10,http://localhost:33143/Scripts/jquery.validate.unobtrusive.min.js,7,0,0
1546056269957,722,http://localhost:33143/Portfolio/Investmentpick-7,200,OK,Thread Group 1-5,text,true,,34129,570,10,10,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,493,0,336
1546056269961,5,http://localhost:33143/Portfolio/Investmentpick-8,200,OK,Thread Group 1-5,text,true,,55695,544,10,10,http://localhost:33143/js/bootstrap.js,5,0,1
1546056269962,3,http://localhost:33143/Portfolio/Investmentpick-9,404,Not Found,Thread Group 1-5,text,false,,5404,550,10,10,http://localhost:33143/js/modern-business.js,3,0,0
1546056269965,11,http://localhost:33143/Portfolio/Investmentpick-10,200,OK,Thread Group 1-5,text,true,,55289,573,10,10,http://localhost:38431/db420c88b0ce466ba593ef6aec931ebc/browserLink,5,0,0
1546056270318,452,http://localhost:33143/Portfolio/Investmentpick,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-10,text,false,,307393,6452,10,10,http://localhost:33143/Portfolio/shareperchase,37,0,3
1546056270318,37,http://localhost:33143/Portfolio/Investmentpick-0,302,Found,Thread Group 1-10,text,true,,925,878,10,10,http://localhost:33143/Portfolio/Investmentpick,37,0,3
1546056270355,17,http://localhost:33143/Portfolio/Investmentpick-1,200,OK,Thread Group 1-10,text,true,,3198,552,10,10,http://localhost:33143/Portfolio/shareperchase,17,0,0
1546056270376,33,http://localhost:33143/Portfolio/Investmentpick-2,200,OK,Thread Group 1-10,text,true,,28148,546,10,10,http://localhost:33143/css/bootstrap.css,29,0,2
1546056270376,10,http://localhost:33143/Portfolio/Investmentpick-3,200,OK,Thread Group 1-10,text,true,,1521,552,10,10,http://localhost:33143/css/modern-business.css,9,0,2
1546056270376,12,http://localhost:33143/Portfolio/Investmentpick-4,200,OK,Thread Group 1-10,text,true,,94593,557,10,10,http://localhost:33143/Scripts/jquery-1.10.2.min.js,11,0,0
1546056270376,15,http://localhost:33143/Portfolio/Investmentpick-5,200,OK,Thread Group 1-10,text,true,,22319,559,10,10,http://localhost:33143/Scripts/jquery.validate.min.js,15,0,2
1546056270376,12,http://localhost:33143/Portfolio/Investmentpick-6,200,OK,Thread Group 1-10,text,true,,6172,571,10,10,http://localhost:33143/Scripts/jquery.validate.unobtrusive.min.js,12,0,2
1546056270376,394,http://localhost:33143/Portfolio/Investmentpick-7,200,OK,Thread Group 1-10,text,true,,34129,570,10,10,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,247,0,168
1546056270387,12,http://localhost:33143/Portfolio/Investmentpick-8,200,OK,Thread Group 1-10,text,true,,55695,544,10,10,http://localhost:33143/js/bootstrap.js,12,0,3
1546056270388,9,http://localhost:33143/Portfolio/Investmentpick-9,404,Not Found,Thread Group 1-10,text,false,,5404,550,10,10,http://localhost:33143/js/modern-business.js,9,0,2
1546056270389,36,http://localhost:33143/Portfolio/Investmentpick-10,200,OK,Thread Group 1-10,text,true,,55289,573,10,10,http://localhost:38431/db420c88b0ce466ba593ef6aec931ebc/browserLink,20,0,2
1546056268795,2008,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort?transport=webSockets&connectionToken=AQAAANCMnd8BFdERjHoAwE%2FCl%2BsBAAAAxjzWcLo0lUGw9PxkRdhOIgAAAAACAAAAAAAQZgAAAAEAACAAAADdX51EVy%2Bmxnxmge%2F2HSgVP1uGx7Tm67CHspnm%2FVtDxgAAAAAOgAAAAAIAACAAAAAX0FyER3%2BcujfmXOMYoG4v1yymndebhDUk7DsArXD69zAAAACJV%2F1yxzf25jG8B6UpIgw2wW4OzTBtIn0di3NmUrlyskldkmRnvnvQQ4hdQflQEZlAAAAAcMrFVaX2we85LDNaD%2FrDQ3c2m%2BXnEAIM%2BgnX0q%2F%2FFf%2BY5gFSZT783cXfKoUC%2F4ltVUG%2BHEQs7BZO5tZCOF1NJw%3D%3D&requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2FinvestmentAccount&browserName=Chrome,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-8,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort,0,0,2008
1546056270913,175,http://localhost:33143/Portfolio/shareperchase,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-5,text,false,,66178,5365,10,10,http://localhost:33143/Portfolio/shareperchase,16,0,0
1546056270913,16,http://localhost:33143/Portfolio/shareperchase-0,200,OK,Thread Group 1-5,text,true,,3198,471,10,10,http://localhost:33143/Portfolio/shareperchase,16,0,0
1546056270932,6,http://localhost:33143/Portfolio/shareperchase-1,304,Not Modified,Thread Group 1-5,,true,,339,548,10,10,http://localhost:33143/css/bootstrap.css,0,0,0
1546056270932,13,http://localhost:33143/Portfolio/shareperchase-2,304,Not Modified,Thread Group 1-5,,true,,346,553,10,10,http://localhost:33143/css/modern-business.css,0,0,0
1546056270932,8,http://localhost:33143/Portfolio/shareperchase-3,304,Not Modified,Thread Group 1-5,,true,,356,560,10,10,http://localhost:33143/Scripts/jquery-1.10.2.min.js,0,0,0
1546056270932,13,http://localhost:33143/Portfolio/shareperchase-4,304,Not Modified,Thread Group 1-5,,true,,360,562,10,10,http://localhost:33143/Scripts/jquery.validate.min.js,0,0,0
1546056270932,5,http://localhost:33143/Portfolio/shareperchase-5,304,Not Modified,Thread Group 1-5,,true,,376,574,10,10,http://localhost:33143/Scripts/jquery.validate.unobtrusive.min.js,0,0,0
1546056270933,155,http://localhost:33143/Portfolio/shareperchase-6,304,Not Modified,Thread Group 1-5,,true,,170,539,10,10,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,0,0,0
1546056270938,12,http://localhost:33143/Portfolio/shareperchase-7,304,Not Modified,Thread Group 1-5,,true,,340,547,10,10,http://localhost:33143/js/bootstrap.js,0,0,2
1546056270938,14,http://localhost:33143/Portfolio/shareperchase-8,404,Not Found,Thread Group 1-5,text,false,,5404,469,10,10,http://localhost:33143/js/modern-business.js,14,0,2
1546056270941,42,http://localhost:33143/Portfolio/shareperchase-9,200,OK,Thread Group 1-5,text,true,,55289,542,10,10,http://localhost:38431/db420c88b0ce466ba593ef6aec931ebc/browserLink,22,0,1
1546056271004,105,http://localhost:33143/Portfolio/shareperchase,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-10,text,false,,66178,5365,10,10,http://localhost:33143/Portfolio/shareperchase,17,0,0
1546056271004,17,http://localhost:33143/Portfolio/shareperchase-0,200,OK,Thread Group 1-10,text,true,,3198,471,10,10,http://localhost:33143/Portfolio/shareperchase,17,0,0
1546056271026,19,http://localhost:33143/Portfolio/shareperchase-1,304,Not Modified,Thread Group 1-10,,true,,339,548,10,10,http://localhost:33143/css/bootstrap.css,0,0,0
1546056271026,8,http://localhost:33143/Portfolio/shareperchase-2,304,Not Modified,Thread Group 1-10,,true,,346,553,10,10,http://localhost:33143/css/modern-business.css,0,0,0
1546056271025,8,http://localhost:33143/Portfolio/shareperchase-3,304,Not Modified,Thread Group 1-10,,true,,356,560,10,10,http://localhost:33143/Scripts/jquery-1.10.2.min.js,0,0,0
1546056271026,22,http://localhost:33143/Portfolio/shareperchase-4,304,Not Modified,Thread Group 1-10,,true,,360,562,10,10,http://localhost:33143/Scripts/jquery.validate.min.js,0,0,0
1546056271027,11,http://localhost:33143/Portfolio/shareperchase-5,304,Not Modified,Thread Group 1-10,,true,,376,574,10,10,http://localhost:33143/Scripts/jquery.validate.unobtrusive.min.js,0,0,0
1546056271027,82,http://localhost:33143/Portfolio/shareperchase-6,304,Not Modified,Thread Group 1-10,,true,,170,539,10,10,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,0,0,0
1546056271033,27,http://localhost:33143/Portfolio/shareperchase-7,304,Not Modified,Thread Group 1-10,,true,,340,547,10,10,http://localhost:33143/js/bootstrap.js,0,0,0
1546056271035,31,http://localhost:33143/Portfolio/shareperchase-8,404,Not Found,Thread Group 1-10,text,false,,5404,469,10,10,http://localhost:33143/js/modern-business.js,31,0,2
1546056271038,55,http://localhost:33143/Portfolio/shareperchase-9,200,OK,Thread Group 1-10,text,true,,55289,542,10,10,http://localhost:38431/db420c88b0ce466ba593ef6aec931ebc/browserLink,36,0,2
1546056269682,2010,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort?transport=webSockets&connectionToken=AQAAANCMnd8BFdERjHoAwE%2FCl%2BsBAAAAxjzWcLo0lUGw9PxkRdhOIgAAAAACAAAAAAAQZgAAAAEAACAAAADdX51EVy%2Bmxnxmge%2F2HSgVP1uGx7Tm67CHspnm%2FVtDxgAAAAAOgAAAAAIAACAAAAAX0FyER3%2BcujfmXOMYoG4v1yymndebhDUk7DsArXD69zAAAACJV%2F1yxzf25jG8B6UpIgw2wW4OzTBtIn0di3NmUrlyskldkmRnvnvQQ4hdQflQEZlAAAAAcMrFVaX2we85LDNaD%2FrDQ3c2m%2BXnEAIM%2BgnX0q%2F%2FFf%2BY5gFSZT783cXfKoUC%2F4ltVUG%2BHEQs7BZO5tZCOF1NJw%3D%3D&requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2FinvestmentAccount&browserName=Chrome,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-9,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort,0,0,2009
1546056270360,2008,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-4,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,0,0,2008
1546056272843,10,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,404,Not Found,Thread Group 1-4,text,false,,5638,467,10,10,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,10,0,2
1546056265494,4564,Test,,"Number of samples in transaction : 5, number of failing samples : 5",Thread Group 1-4,,false,,384689,12284,10,10,null,63,2795,4027
1546056270997,2010,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-1,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,0,0,2010
1546056271130,2008,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort?transport=webSockets&connectionToken=AQAAANCMnd8BFdERjHoAwE%2FCl%2BsBAAAAxjzWcLo0lUGw9PxkRdhOIgAAAAACAAAAAAAQZgAAAAEAACAAAADdX51EVy%2Bmxnxmge%2F2HSgVP1uGx7Tm67CHspnm%2FVtDxgAAAAAOgAAAAAIAACAAAAAX0FyER3%2BcujfmXOMYoG4v1yymndebhDUk7DsArXD69zAAAACJV%2F1yxzf25jG8B6UpIgw2wW4OzTBtIn0di3NmUrlyskldkmRnvnvQQ4hdQflQEZlAAAAAcMrFVaX2we85LDNaD%2FrDQ3c2m%2BXnEAIM%2BgnX0q%2F%2FFf%2BY5gFSZT783cXfKoUC%2F4ltVUG%2BHEQs7BZO5tZCOF1NJw%3D%3D&requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2FinvestmentAccount&browserName=Chrome,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-5,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort,0,0,2008
1546056271150,2009,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort?transport=webSockets&connectionToken=AQAAANCMnd8BFdERjHoAwE%2FCl%2BsBAAAAxjzWcLo0lUGw9PxkRdhOIgAAAAACAAAAAAAQZgAAAAEAACAAAADdX51EVy%2Bmxnxmge%2F2HSgVP1uGx7Tm67CHspnm%2FVtDxgAAAAAOgAAAAAIAACAAAAAX0FyER3%2BcujfmXOMYoG4v1yymndebhDUk7DsArXD69zAAAACJV%2F1yxzf25jG8B6UpIgw2wW4OzTBtIn0di3NmUrlyskldkmRnvnvQQ4hdQflQEZlAAAAAcMrFVaX2we85LDNaD%2FrDQ3c2m%2BXnEAIM%2BgnX0q%2F%2FFf%2BY5gFSZT783cXfKoUC%2F4ltVUG%2BHEQs7BZO5tZCOF1NJw%3D%3D&requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2FinvestmentAccount&browserName=Chrome,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-10,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort,0,0,2009
1546056271253,2006,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-2,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,0,0,2006
1546056272856,480,http://localhost:33143/Portfolio/Investmentpick,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-4,text,false,,307393,6452,10,10,http://localhost:33143/Portfolio/shareperchase,35,0,2
1546056272856,35,http://localhost:33143/Portfolio/Investmentpick-0,302,Found,Thread Group 1-4,text,true,,925,878,10,10,http://localhost:33143/Portfolio/Investmentpick,35,0,2
1546056272892,17,http://localhost:33143/Portfolio/Investmentpick-1,200,OK,Thread Group 1-4,text,true,,3198,552,10,10,http://localhost:33143/Portfolio/shareperchase,17,0,0
1546056272914,47,http://localhost:33143/Portfolio/Investmentpick-2,200,OK,Thread Group 1-4,text,true,,28148,546,10,10,http://localhost:33143/css/bootstrap.css,42,0,1
1546056272914,10,http://localhost:33143/Portfolio/Investmentpick-3,200,OK,Thread Group 1-4,text,true,,1521,552,10,10,http://localhost:33143/css/modern-business.css,10,0,1
1546056272914,29,http://localhost:33143/Portfolio/Investmentpick-4,200,OK,Thread Group 1-4,text,true,,94593,557,10,10,http://localhost:33143/Scripts/jquery-1.10.2.min.js,28,0,2
1546056272915,30,http://localhost:33143/Portfolio/Investmentpick-5,200,OK,Thread Group 1-4,text,true,,22319,559,10,10,http://localhost:33143/Scripts/jquery.validate.min.js,30,0,2
1546056272913,18,http://localhost:33143/Portfolio/Investmentpick-6,200,OK,Thread Group 1-4,text,true,,6172,571,10,10,http://localhost:33143/Scripts/jquery.validate.unobtrusive.min.js,18,0,0
1546056272916,420,http://localhost:33143/Portfolio/Investmentpick-7,200,OK,Thread Group 1-4,text,true,,34129,570,10,10,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,285,0,193
1546056272925,20,http://localhost:33143/Portfolio/Investmentpick-8,200,OK,Thread Group 1-4,text,true,,55695,544,10,10,http://localhost:33143/js/bootstrap.js,19,0,2
1546056272932,10,http://localhost:33143/Portfolio/Investmentpick-9,404,Not Found,Thread Group 1-4,text,false,,5404,550,10,10,http://localhost:33143/js/modern-business.js,10,0,2
1546056272942,52,http://localhost:33143/Portfolio/Investmentpick-10,200,OK,Thread Group 1-4,text,true,,55289,573,10,10,http://localhost:38431/db420c88b0ce466ba593ef6aec931ebc/browserLink,36,0,2
1546056273481,11,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,404,Not Found,Thread Group 1-1,text,false,,5638,467,10,10,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,11,0,3
1546056265730,4967,Test,,"Number of samples in transaction : 5, number of failing samples : 5",Thread Group 1-1,,false,,384695,12284,10,10,null,52,2796,4018
1546056271513,2007,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-6,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,0,0,2007
1546056273580,136,http://localhost:33143/Portfolio/shareperchase,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-4,text,false,,66178,5365,10,10,http://localhost:33143/Portfolio/shareperchase,41,0,0
1546056273580,41,http://localhost:33143/Portfolio/shareperchase-0,200,OK,Thread Group 1-4,text,true,,3198,471,10,10,http://localhost:33143/Portfolio/shareperchase,41,0,0
1546056273624,4,http://localhost:33143/Portfolio/shareperchase-1,304,Not Modified,Thread Group 1-4,,true,,339,548,10,10,http://localhost:33143/css/bootstrap.css,0,0,0
1546056273624,7,http://localhost:33143/Portfolio/shareperchase-2,304,Not Modified,Thread Group 1-4,,true,,346,553,10,10,http://localhost:33143/css/modern-business.css,0,0,0
1546056273624,6,http://localhost:33143/Portfolio/shareperchase-3,304,Not Modified,Thread Group 1-4,,true,,356,560,10,10,http://localhost:33143/Scripts/jquery-1.10.2.min.js,0,0,0
1546056273624,11,http://localhost:33143/Portfolio/shareperchase-4,304,Not Modified,Thread Group 1-4,,true,,360,562,10,10,http://localhost:33143/Scripts/jquery.validate.min.js,0,0,0
1546056273624,7,http://localhost:33143/Portfolio/shareperchase-5,304,Not Modified,Thread Group 1-4,,true,,376,574,10,10,http://localhost:33143/Scripts/jquery.validate.unobtrusive.min.js,0,0,0
1546056273624,92,http://localhost:33143/Portfolio/shareperchase-6,304,Not Modified,Thread Group 1-4,,true,,170,539,10,10,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,0,0,0
1546056273628,8,http://localhost:33143/Portfolio/shareperchase-7,304,Not Modified,Thread Group 1-4,,true,,340,547,10,10,http://localhost:33143/js/bootstrap.js,0,0,0
1546056273630,7,http://localhost:33143/Portfolio/shareperchase-8,404,Not Found,Thread Group 1-4,text,false,,5404,469,10,10,http://localhost:33143/js/modern-business.js,7,0,1
1546056273631,17,http://localhost:33143/Portfolio/shareperchase-9,200,OK,Thread Group 1-4,text,true,,55289,542,10,10,http://localhost:38431/db420c88b0ce466ba593ef6aec931ebc/browserLink,11,0,2
1546056273734,11,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,404,Not Found,Thread Group 1-2,text,false,,5638,467,10,10,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,11,0,2
1546056266031,4917,Test,,"Number of samples in transaction : 5, number of failing samples : 5",Thread Group 1-2,,false,,384695,12284,10,10,null,75,2797,4020
1546056273496,430,http://localhost:33143/Portfolio/Investmentpick,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-1,text,false,,307392,6452,10,10,http://localhost:33143/Portfolio/shareperchase,26,0,2
1546056273496,26,http://localhost:33143/Portfolio/Investmentpick-0,302,Found,Thread Group 1-1,text,true,,925,878,10,10,http://localhost:33143/Portfolio/Investmentpick,26,0,2
1546056273522,18,http://localhost:33143/Portfolio/Investmentpick-1,200,OK,Thread Group 1-1,text,true,,3197,552,10,10,http://localhost:33143/Portfolio/shareperchase,18,0,0
1546056273546,32,http://localhost:33143/Portfolio/Investmentpick-2,200,OK,Thread Group 1-1,text,true,,28148,546,10,10,http://localhost:33143/css/bootstrap.css,28,0,0
1546056273546,10,http://localhost:33143/Portfolio/Investmentpick-3,200,OK,Thread Group 1-1,text,true,,1521,552,10,10,http://localhost:33143/css/modern-business.css,10,0,3
1546056273546,36,http://localhost:33143/Portfolio/Investmentpick-4,200,OK,Thread Group 1-1,text,true,,94593,557,10,10,http://localhost:33143/Scripts/jquery-1.10.2.min.js,35,0,4
1546056273546,37,http://localhost:33143/Portfolio/Investmentpick-5,200,OK,Thread Group 1-1,text,true,,22319,559,10,10,http://localhost:33143/Scripts/jquery.validate.min.js,37,0,2
1546056273546,47,http://localhost:33143/Portfolio/Investmentpick-6,200,OK,Thread Group 1-1,text,true,,6172,571,10,10,http://localhost:33143/Scripts/jquery.validate.unobtrusive.min.js,47,0,4
1546056273547,379,http://localhost:33143/Portfolio/Investmentpick-7,200,OK,Thread Group 1-1,text,true,,34129,570,10,10,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,257,0,173
1546056273557,55,http://localhost:33143/Portfolio/Investmentpick-8,200,OK,Thread Group 1-1,text,true,,55695,544,10,10,http://localhost:33143/js/bootstrap.js,55,0,14
